-0.7788,-0.3633,-0.6829,0.50
-0.7180,-0.4153,-0.7320,0.50
-0.6738,-0.4569,-0.7867,0.50
-0.6562,-0.4769,-1.3934,0.50
-0.6749,-0.4644,2.4659,0.50
-0.7165,-0.4301,2.4544,0.50
-0.7294,-0.4213,-0.8687,0.50
-0.7004,-0.4519,-0.8106,0.50
-0.6493,-0.5077,-0.8523,0.50
-0.5957,-0.5736,-0.9222,0.50
-0.5519,-0.6346,-0.9739,0.50
-0.5256,-0.6755,-1.0467,0.50
-0.5247,-0.6810,2.2661,0.50
-0.5503,-0.6476,2.2495,0.50
-0.5634,-0.6411,-1.3908,0.50
-0.5463,-0.6893,-1.1806,0.50
-0.5198,-0.7505,-1.1514,0.50
-0.5069,-0.7797,2.2377,0.50
-0.5220,-0.7494,2.0313,0.50
-0.5507,-0.6931,2.0622,0.50
-0.5724,-0.6580,2.4707,0.50
-0.5716,-0.6784,-1.3318,0.50
-0.5536,-0.7406,-1.2695,0.50
-0.5286,-0.8192,-1.2610,0.50
-0.5068,-0.8889,-1.2831,0.50
-0.4984,-0.9244,-1.7330,0.50
-0.5126,-0.9024,2.0383,0.50
-0.5367,-0.8532,2.0307,0.50
-0.5376,-0.8556,-1.2101,0.50
-0.5153,-0.9130,-1.2014,0.50
-0.4857,-0.9917,-1.2216,0.50
-0.4584,-1.0677,-1.2273,0.50
-0.4373,-1.1254,-1.2045,0.50
-0.4265,-1.1491,-0.3284,0.50
-0.4296,-1.1240,1.7711,0.50
-0.4426,-1.0648,1.7939,0.50
-0.4518,-1.0232,1.7334,0.50
-0.4467,-1.0376,-1.2891,0.50
-0.4309,-1.0943,-1.3013,0.50
-0.4103,-1.1687,-1.3001,0.50
-0.3914,-1.2359,-1.2878,0.50
-0.3801,-1.2715,-1.1369,0.50
-0.3820,-1.2550,1.7873,0.50
-0.3909,-1.2308,2.8459,0.50
-0.3977,-1.2499,-1.7179,0.50
-0.4023,-1.3027,-1.6257,0.50
-0.4050,-1.3750,-1.5943,0.50
-0.4061,-1.4523,-1.5800,0.50
-0.4074,-1.5125,-1.6285,0.50
-0.4119,-1.5235,1.8780,0.50
-0.4207,-1.4763,1.7182,0.50
-0.4295,-1.4091,1.6865,0.50
-0.4339,-1.3635,1.6223,0.50
-0.4326,-1.3530,-0.9061,0.50
-0.4262,-1.3717,-1.3015,0.50
-0.4155,-1.4137,-1.3326,0.50
-0.4014,-1.4728,-1.3377,0.50
-0.3846,-1.5429,-1.3327,0.50
-0.3660,-1.6177,-1.3204,0.50
-0.3503,-1.6767,-1.2929,0.50
-0.3474,-1.6814,1.7542,0.50
-0.3587,-1.6273,1.7832,0.50
-0.3709,-1.5709,1.7773,0.50
-0.3707,-1.5683,-1.3192,0.50
-0.3574,-1.6211,-1.3213,0.50
-0.3379,-1.6949,-1.3009,0.50
-0.3179,-1.7643,-1.2829,0.50
-0.2999,-1.8250,-1.2833,0.50
-0.2857,-1.8751,-1.3142,0.50
-0.2773,-1.9129,-1.4175,0.50
-0.2767,-1.9369,-1.8070,0.50
-0.2856,-1.9454,-3.0767,0.50
-0.3040,-1.9395,2.6474,0.50
-0.3308,-1.9217,2.4965,0.50
-0.3647,-1.8944,2.4426,0.50
-0.4046,-1.8601,2.4266,0.50
-0.4494,-1.8213,2.4319,0.50
-0.4979,-1.7805,2.4539,0.50
-0.5489,-1.7401,2.4929,0.50
-0.6013,-1.7026,2.5528,0.50
-0.6539,-1.6705,2.6419,0.50
-0.7056,-1.6463,2.7757,0.50
-0.7552,-1.6324,2.9790,0.50
-0.8015,-1.6313,-3.0038,0.50
-0.8434,-1.6455,-2.6213,0.50
-0.8808,-1.6749,-2.3665,0.50
-0.9158,-1.7130,-2.2904,0.50
-0.9514,-1.7519,-2.3537,0.50
-0.9894,-1.7859,-2.4695,0.50
-1.0300,-1.8148,-2.5758,0.50
-1.0727,-1.8391,-2.6688,0.50
-1.1172,-1.8597,-2.7466,0.50
-1.1632,-1.8772,-2.8081,0.50
-1.2104,-1.8922,-2.8534,0.50
-1.2583,-1.9056,-2.8829,0.50
-1.3066,-1.9177,-2.9093,0.50
-1.3553,-1.9284,-2.9435,0.50
-1.4042,-1.9372,-2.9860,0.50
-1.4531,-1.9436,-3.0372,0.50
-1.5020,-1.9473,-3.0975,0.50
-1.5507,-1.9478,3.1160,0.50
-1.5991,-1.9447,3.0369,0.50
-1.6473,-1.9377,2.9656,0.50
-1.6958,-1.9279,2.9227,0.50
-1.7454,-1.9164,2.9078,0.50
-1.7968,-1.9043,2.9187,0.50
-1.8481,-1.8915,2.8257,0.50
-1.8827,-1.8709,2.1762,0.50
-1.8847,-1.8349,1.3043,0.50
-1.8663,-1.7868,1.1831,0.50
-1.8493,-1.7328,1.4044,0.50
